Customer,Ship-to,Billing Date,Billing Date_parsed,Billing Date_parsed_year,Billing Date_parsed_month,Billing Date_parsed_day,Material,Material_1,Quantity,Unit,Unit/CTN,CTN,Product Group,Flavor,Pack,Size
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/12/23,2023-05-12T00:00:00.000Z,2023,5,12,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/13/23,2023-05-13T00:00:00.000Z,2023,5,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,304.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/16/23,2023-05-16T00:00:00.000Z,2023,5,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/16/23,2023-05-16T00:00:00.000Z,2023,5,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/16/23,2023-05-16T00:00:00.000Z,2023,5,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/16/23,2023-05-16T00:00:00.000Z,2023,5,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/16/23,2023-05-16T00:00:00.000Z,2023,5,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/17/23,2023-05-17T00:00:00.000Z,2023,5,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/17/23,2023-05-17T00:00:00.000Z,2023,5,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/17/23,2023-05-17T00:00:00.000Z,2023,5,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),5/17/23,2023-05-17T00:00:00.000Z,2023,5,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/18/23,2023-05-18T00:00:00.000Z,2023,5,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/18/23,2023-05-18T00:00:00.000Z,2023,5,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/18/23,2023-05-18T00:00:00.000Z,2023,5,18,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,207.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/19/23,2023-05-19T00:00:00.000Z,2023,5,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/19/23,2023-05-19T00:00:00.000Z,2023,5,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/19/23,2023-05-19T00:00:00.000Z,2023,5,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/19/23,2023-05-19T00:00:00.000Z,2023,5,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,20.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,273.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,210.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,20.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,83.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/22/23,2023-05-22T00:00:00.000Z,2023,5,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,436.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/23/23,2023-05-23T00:00:00.000Z,2023,5,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/23/23,2023-05-23T00:00:00.000Z,2023,5,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/23/23,2023-05-23T00:00:00.000Z,2023,5,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/23/23,2023-05-23T00:00:00.000Z,2023,5,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/23/23,2023-05-23T00:00:00.000Z,2023,5,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,160.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/24/23,2023-05-24T00:00:00.000Z,2023,5,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/24/23,2023-05-24T00:00:00.000Z,2023,5,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/24/23,2023-05-24T00:00:00.000Z,2023,5,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),5/24/23,2023-05-24T00:00:00.000Z,2023,5,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/26/23,2023-05-26T00:00:00.000Z,2023,5,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/26/23,2023-05-26T00:00:00.000Z,2023,5,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/26/23,2023-05-26T00:00:00.000Z,2023,5,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,263.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/27/23,2023-05-27T00:00:00.000Z,2023,5,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,20.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/29/23,2023-05-29T00:00:00.000Z,2023,5,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/29/23,2023-05-29T00:00:00.000Z,2023,5,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/29/23,2023-05-29T00:00:00.000Z,2023,5,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,231.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,5/30/23,2023-05-30T00:00:00.000Z,2023,5,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,5/30/23,2023-05-30T00:00:00.000Z,2023,5,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/30/23,2023-05-30T00:00:00.000Z,2023,5,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),5/30/23,2023-05-30T00:00:00.000Z,2023,5,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,210.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/30/23,2023-05-30T00:00:00.000Z,2023,5,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,408.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,5/31/23,2023-05-31T00:00:00.000Z,2023,5,31,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,5/31/23,2023-05-31T00:00:00.000Z,2023,5,31,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),5/31/23,2023-05-31T00:00:00.000Z,2023,5,31,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),5/31/23,2023-05-31T00:00:00.000Z,2023,5,31,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/1/23,2023-06-01T00:00:00.000Z,2023,6,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/1/23,2023-06-01T00:00:00.000Z,2023,6,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/1/23,2023-06-01T00:00:00.000Z,2023,6,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/1/23,2023-06-01T00:00:00.000Z,2023,6,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/1/23,2023-06-01T00:00:00.000Z,2023,6,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,123.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/2/23,2023-06-02T00:00:00.000Z,2023,6,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/2/23,2023-06-02T00:00:00.000Z,2023,6,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/2/23,2023-06-02T00:00:00.000Z,2023,6,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/2/23,2023-06-02T00:00:00.000Z,2023,6,2,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,288.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/3/23,2023-06-03T00:00:00.000Z,2023,6,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,20.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/5/23,2023-06-05T00:00:00.000Z,2023,6,5,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/5/23,2023-06-05T00:00:00.000Z,2023,6,5,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,294.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/6/23,2023-06-06T00:00:00.000Z,2023,6,6,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/6/23,2023-06-06T00:00:00.000Z,2023,6,6,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/6/23,2023-06-06T00:00:00.000Z,2023,6,6,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,344.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,189.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/7/23,2023-06-07T00:00:00.000Z,2023,6,7,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/8/23,2023-06-08T00:00:00.000Z,2023,6,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/8/23,2023-06-08T00:00:00.000Z,2023,6,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/8/23,2023-06-08T00:00:00.000Z,2023,6,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/8/23,2023-06-08T00:00:00.000Z,2023,6,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,210.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/8/23,2023-06-08T00:00:00.000Z,2023,6,8,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,40.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/9/23,2023-06-09T00:00:00.000Z,2023,6,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/9/23,2023-06-09T00:00:00.000Z,2023,6,9,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/10/23,2023-06-10T00:00:00.000Z,2023,6,10,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,288.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
